Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;LPRC10;LPRC11;LPRC12;LPRC13;LPRC14;LPRC15;LPRC16;LPRC17;LPRC18
2003 38 1;921;025033810091;3;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;922;025033820763;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;923;025033820465;3;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1
2003 38 1;924;025033810312;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;925;025033820495;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;926;025034030118;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;927;025033820634;4;1;0;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;1;1
2003 38 1;928;025033820907;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;929;025033930123;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;930;025033840600;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;931;025033820734;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;932;025033830114;9;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0
2003 38 1;933;025033820704;9;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
2003 38 1;934;025033820672;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;935;025033810074;3;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
2003 38 1;936;025033930115;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;937;025033840587;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;938;025033820728;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;939;025033810088;3;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;940;025033820673;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;941;025033830533;3;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1
2003 38 1;942;025033820732;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;943;025033840585;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;944;025033820205;2;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0
2003 38 1;945;025033830174;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;946;025033540183;17;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
2003 38 1;947;025033810452;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;948;025033821087;8;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;949;025032930195;8;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
2003 38 1;950;025033821169;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;951;025034020156;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;952;025033830509;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;953;025033810962;3;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;954;025033810241;3;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;955;025033820749;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;956;025033810039;18;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1
2003 38 1;957;025033820017;18;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1
2003 38 1;958;025033820857;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;959;025033850322;7;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0
2003 38 1;960;025033810307;7;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;961;025033820102;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;962;025033930130;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;963;025033820090;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;964;025033820781;5;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
2003 38 1;965;025034010254;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;966;025033830892;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;967;025033810279;3;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;1
2003 38 1;968;025033820462;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0
2003 38 1;969;025033810335;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;970;025033810282;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;971;025033821132;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;972;025033820740;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;973;025033810194;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;974;025033810547;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2003 38 1;975;025033830194;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;976;025033910232;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;977;025033820202;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;978;025033810704;6;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;979;025033840361;6;1;0;1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;1;1;1
2003 38 1;980;025033820069;17;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
2003 38 1;981;025033810129;3;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;982;025033821117;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;983;025033810229;3;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
2003 38 1;984;025033821162;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;985;025034210228;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;986;025033820629;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;987;025033820368;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;988;025033820076;17;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
2003 38 1;989;025033820364;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;990;025033820338;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;991;025033810481;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
2003 38 1;992;025034210130;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;993;025033821111;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 1;994;025033810966;12;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
2003 38 1;995;025033820695;12;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1
2003 38 1;996;025033820902;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 1;997;025033910210;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;998;025033820207;2;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0
2003 38 1;999;025033830927;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;1000;025033810093;3;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;1001;025033821090;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;1002;025033821171;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;1003;025033821058;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;1004;025033820687;3;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1
